"DBN","SCHOOL_NAME","BOROUGH","DISTRICT","ADDRESS","ZIPCODE","LATITUDE","LONGITUDE","COMMUNITY_SCHOOL","ECONOMIC_NEED_INDX","INCOME","PCT_ELL","PCT_ASIAN","PCT_BLACK","PCT_HISPANIC","PCT_WHITE","PCT_ATTENDANCE","PCT_ABSENCES","PCT_RIGOROUS","PCT_COLLABORATIVE","PCT_SUPPORTIVE","PCT_EFFECTIVE","PCT_FAMILY_TIES","PCT_TRUST","PCT_4S","PCT_4S_UNDRRP","PCT_4S_ECNDSV","SPHS_APPLICANTS","ELA_PROF","MATH_PROF","CLASS_SIZE","PTRATIO","PCT_FEMALE","SPHS_TESTERS","SPHS_OFFERS","SPHS_FEEDER"
"23K155","P.S./ I.S. 155 NICHOLAS HERKIMER","K",23,"1355 HERKIMER ST BROOKLYN, NY 11233",11233,40.677642,-73.908695,"No",87.7,36518.6,13,2,50,46,1,88,43,91,96,86,88,86,95,2.77777777777778,0,2.77777777777778,33,2.14,2.15,21.6666666666667,12.9,50,8,0,0
"23K178","P.S. 178 SAINT CLAIR MCKELWAY","K",23,"2163 DEAN ST BROOKLYN, NY 11233",11233,40.675234,-73.915306,"No",88.4,31132.53,7,1,79,16,2,89,46,94,95,88,88,90,96,11.1111111111111,0,0,30,2.26,2.31,16.6774193548387,13,50.9283819628647,0,0,0
"23K184","P.S. 184 NEWPORT","K",23,"273 NEWPORT ST BROOKLYN, NY 11212",11212,40.660228,-73.904947,"No",90.4,29709.42,4,1,71,27,0,88,48,83,80,80,72,87,86,5.26315789473684,2.63157894736842,2.63157894736842,49,2.17,2.21,15.6486486486486,13.6,50.2645502645503,0,0,0
"23K284","THE GREGORY JOCKO JACKSON SCHOOL OF SPORTS, ART, AND TECHNOLOGY","K",23,"213 OSBORN ST BROOKLYN, NY 11212",11212,40.666934,-73.90761,"Yes",90.6,20931.74,9,0,69,30,1,89,40,90,87,86,80,90,92,0,0,0,50,2.08,2.09,21.25,12.4,50.6329113924051,9,0,0
"23K323","P.S./I.S. 323","K",23,"210 CHESTER ST BROOKLYN, NY 11212",11212,40.666247,-73.91127,"No",86,27808.12,3,1,78,20,0,90,38,96,95,88,86,86,93,0,0,0,70,2.32,2.25,22.6315789473684,19.3,53.427065026362,10,0,0
"23K327","P.S. 327 DR. ROSE B. ENGLISH","K",23,"111 BRISTOL ST BROOKLYN, NY 11212",11212,40.66798,-73.912085,"No",85.1,32208.89,9,2,71,25,2,88,47,90,82,77,65,73,76,2.22222222222222,0,2.22222222222222,28,2.17,1.98,NA,NA,49.5412844036697,9,0,0
"23K363","BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL","K",23,"85 WATKINS ST BROOKLYN, NY 11212",11212,40.671012,-73.90774,"No",92.5,NA,14,0,63,33,2,87,42,79,80,85,76,80,89,2.77777777777778,2.77777777777778,0,31,2.07,1.98,27.25,12.7,52.7777777777778,0,0,0
"23K392","I.S. 392","K",23,"104 SUTTER AVE BROOKLYN, NY 11212",11212,40.665297,-73.917884,"No",58.9,NA,0,5,77,15,1,96,12,97,98,85,94,76,94,22.7272727272727,15.9090909090909,17.0454545454545,94,3.05,2.94,22.4262295081967,12.4,59.6610169491525,46,0,0
"23K518","KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY)","K",23,"985 ROCKAWAY AVE BROOKLYN, NY 11212",11212,40.655763,-73.906685,"No",69.7,NA,1,1,90,8,1,94,16,94,83,85,83,77,89,5.76923076923077,5.76923076923077,5.76923076923077,77,2.51,2.32,20.5909090909091,16,51.7543859649123,20,0,0
"23K522","MOTT HALL IV","K",23,"1137 HERKIMER ST BROOKLYN, NY 11233",11233,40.678113,-73.915211,"No",77.1,NA,2,2,87,12,0,89,44,98,99,87,97,87,95,5,5,5,61,2.3,2.08,18.2857142857143,13.5,56.875,9,0,0
"23K644","EAGLE ACADEMY FOR YOUNG MEN II","K",23,"1137 HERKIMER ST BROOKLYN, NY 11233",11233,40.678113,-73.915211,"No",68.5,NA,1,1,90,8,1,92,23,87,87,85,86,82,93,5.35714285714286,5.35714285714286,3.57142857142857,87,2.27,2.3,27.2444444444444,15,0,12,0,0
"23K664","BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)","K",23,"251 MCDOUGAL ST BROOKLYN, NY 11233",11233,40.680262,-73.91115,"No",83.7,NA,6,1,78,19,2,92,31,95,98,91,96,86,97,0,0,0,35,2.09,1.96,18.8,7.8,56.8421052631579,12,0,0
"23K668","RIVERDALE AVENUE MIDDLE SCHOOL","K",23,"76 RIVERDALE AVE BROOKLYN, NY 11212",11212,40.65997,-73.913616,"No",80.4,NA,6,1,87,11,0,92,27,97,91,92,92,85,93,6.25,6.25,3.125,47,2.18,2.25,20.3333333333333,10.5,42.5196850393701,6,0,0
"23K671","MOTT HALL BRIDGES ACADEMY","K",23,"210 CHESTER ST BROOKLYN, NY 11212",11212,40.666247,-73.91127,"No",80,NA,1,0,81,16,1,92,31,96,99,92,97,86,96,0,0,0,69,2.26,2.35,19.4081632653061,11.1,47.2361809045226,10,0,0
"23K697","TEACHERS PREPARATORY HIGH SCHOOL","K",23,"226 BRISTOL ST BROOKLYN, NY 11212",11212,40.66553,-73.912061,"No",71.2,NA,2,1,80,17,1,90,33,84,82,76,76,73,81,12.5,0,0,30,2.44,2.39,NA,NA,54.8,0,0,0
"24Q005","I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL","Q",24,"50-40 JACOBUS ST ELMHURST, NY 11373",11373,40.737757,-73.887429,"No",64.3,NA,16,44,2,52,2,96,10,82,82,83,76,68,90,23.8341968911917,0.175131348511384,12.6079447322971,629,2.84,2.99,24.6283783783784,14.5,48.8876529477197,264,40,1
"24Q049","P.S. 049 DOROTHY BONAWIT KOLE","Q",24,"63-60 80TH ST MIDDLE VILLAGE, NY 11379",11379,40.719517,-73.875034,"No",34.8,67367.55,7,16,0,25,57,96,9,92,93,88,86,81,94,24.4274809160305,0,9.09090909090909,133,2.97,3.09,31.1607142857143,16.9,49.9137931034483,43,14,1
"24Q061","I.S. 061 LEONARDO DA VINCI","Q",24,"98-50 50TH AVE CORONA, NY 11368",11368,40.742087,-73.862808,"No",74.8,NA,28,6,3,89,1,95,14,85,85,87,78,74,90,6.15384615384615,0.294550810014728,5.45454545454545,716,2.37,2.43,23.6666666666667,14,46.0232350312779,93,0,0
"24Q073","I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL","Q",24,"70-02 54TH AVE MASPETH, NY 11378",11378,40.728596,-73.893296,"No",57.3,NA,15,27,1,59,13,95,12,85,86,79,79,71,91,20.112517580872,0,10.8298171589311,769,2.7,2.94,22.8627968337731,14.3,45.3576864535769,394,73,1
"24Q077","I.S. 077","Q",24,"976 SENECA AVE RIDGEWOOD, NY 11385",11385,40.699269,-73.901988,"No",68.7,NA,22,10,3,76,11,93,22,81,90,82,81,69,91,7.66666666666667,0.666666666666667,7,345,2.32,2.36,22.0963302752294,12,47.4308300395257,61,0,0
"24Q087","P.S./I.S. 087 MIDDLE VILLAGE","Q",24,"67-54 80TH ST MIDDLE VILLAGE, NY 11379",11379,40.711906,-73.871298,"No",50,62298.87,8,3,1,50,46,92,33,90,71,88,59,84,80,16.6666666666667,0,9.52380952380952,75,2.7,2.72,18.1818181818182,12.4,47.3597359735974,12,0,0
"24Q093","I.S. 093 RIDGEWOOD","Q",24,"66-56 FOREST AVE RIDGEWOOD, NY 11385",11385,40.705855,-73.902827,"No",67.5,NA,15,10,1,71,17,95,16,84,81,84,73,71,90,17.0984455958549,0,14.7668393782383,378,2.54,2.59,23.2978723404255,14.1,47.6797088262056,78,0,0
"24Q102","P.S. 102 BAYVIEW","Q",24,"55-24 VAN HORN ST ELMHURST, NY 11373",11373,40.73342,-73.87775,"No",53.5,54319.34,13,60,3,33,3,96,13,91,89,94,82,80,91,37.1681415929204,0,33.6283185840708,142,2.85,2.98,26.5125,14.5,48.2654600301659,67,17,1
"24Q113","P.S./I.S. 113 ANTHONY J. PRANZO","Q",24,"78-23 87TH ST GLENDALE, NY 11385",11385,40.705243,-73.861935,"No",26.3,67491.07,4,5,1,40,52,96,9,94,93,92,87,80,92,18.1034482758621,0,8.62068965517241,133,2.89,3.13,28.7291666666667,17.1,49.7767857142857,26,0,0
"24Q119","I.S. 119 THE GLENDALE","Q",24,"74-01 78TH AVE GLENDALE, NY 11385",11385,40.705198,-73.875033,"No",43.6,57397.18,4,25,1,30,42,95,13,89,87,84,83,75,87,48.0349344978166,0,29.2576419213974,219,3.13,3.38,27.8144329896907,18.1,51.0571652310102,104,59,1
"24Q125","I.S. 125 THOM J. MCCANN WOODSIDE","Q",24,"46-02 47TH AVE WOODSIDE, NY 11377",11377,40.741091,-73.918649,"No",61.5,NA,15,40,1,53,5,96,10,90,91,88,84,73,93,13.3595284872299,0,8.05500982318271,540,2.65,2.96,25.9641577060932,16.3,47.8723404255319,272,34,1
"24Q128","P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL","Q",24,"69-10 65TH DR MIDDLE VILLAGE, NY 11379",11379,40.715009,-73.886225,"No",18,71378.48,4,3,1,20,76,96,4,94,90,86,83,86,92,31.0344827586207,0,9.19540229885057,117,3.08,3.23,45.6363636363636,16.2,51.0835913312694,46,9,1
"24Q311","CORONA ARTS AND SCIENCES ACADEMY","Q",24,"45-10 94TH ST ELMHURST, NY 11373",11373,40.743204,-73.871482,"No",78.6,NA,18,4,1,94,1,98,1,98,98,89,96,80,96,5.98290598290598,0,0,120,2.47,2.54,27.1284403669725,14.5,50.4774897680764,16,0,0
"24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY","Q",24,"47-07 30TH PL LONG ISLAND CITY, NY 11101",11101,40.742708,-73.936328,"No",51.3,NA,4,22,5,61,12,96,4,91,90,87,86,68,91,28.5714285714286,0,14.2857142857143,50,3.21,3.28,29.12,17.1,45.4135338345865,35,0,0
"25Q025","I.S. 025 ADRIEN BLOCK","Q",25,"34-65 192ND ST FLUSHING, NY 11358",11358,40.765017,-73.789689,"No",33.6,NA,10,50,1,24,24,97,6,87,85,85,75,69,87,31.203007518797,0,17.6691729323308,329,2.95,3.23,29.3714285714286,21.1,44.7470817120623,147,29,1
"25Q164","P.S. 164 QUEENS VALLEY","Q",25,"138-01 77TH AVE FLUSHING, NY 11367",11367,40.721159,-73.823164,"No",41.5,64280.02,10,29,6,26,38,95,10,89,88,83,76,79,89,19.2771084337349,0,15.8536585365854,87,2.95,3.24,20.056338028169,13.3,50.3607503607504,38,6,1
"25Q185","J.H.S. 185 EDWARD BLEEKER","Q",25,"147-26 25TH DR FLUSHING, NY 11354",11354,40.775122,-73.8185,"No",44.3,NA,10,55,4,29,12,96,10,89,92,87,87,71,93,37.1134020618557,0,27.2164948453608,535,2.92,3.29,26.114406779661,15.4,48.9151873767258,250,93,1
"25Q189","J.H.S. 189 DANIEL CARTER BEARD","Q",25,"144-80 BARCLAY AVE FLUSHING, NY 11355",11355,40.760344,-73.817909,"No",63,NA,24,69,3,25,3,97,5,94,94,88,88,69,90,26.3392857142857,0,14.2857142857143,248,2.64,2.98,26.016,15.4,49.5460440985733,97,17,1
"25Q194","J.H.S. 194 WILLIAM CARR","Q",25,"154-60 17TH AVE WHITESTONE, NY 11357",11357,40.78322,-73.806977,"No",34,NA,7,35,2,29,33,95,12,86,84,82,77,75,87,28.2122905027933,0,16.4804469273743,392,2.87,3.07,28.7674418604651,16,46.494762288477,147,54,1
"25Q200","P.S./M.S. 200 - THE POMONOK SCHOOL & STAR ACADEMY","Q",25,"70-10 164TH ST FLUSHING, NY 11365",11365,40.73106,-73.805449,"No",53.1,47345.33,6,13,23,46,16,94,18,89,92,78,88,83,91,11.5384615384615,0,7.69230769230769,66,2.66,2.61,27.8571428571429,12.3,49.0421455938697,9,0,0
"25Q219","P.S. 219 PAUL KLAPPER","Q",25,"144-39 GRAVETT RD FLUSHING, NY 11367",11367,40.735855,-73.823583,"No",45.7,61994.44,15,44,9,32,16,96,13,91,86,90,82,78,88,30.5555555555556,0,22.2222222222222,74,2.71,2.97,17.5263157894737,9.3,48.2866043613707,29,7,1
"25Q237","I.S. 237","Q",25,"46-21 COLDEN ST FLUSHING, NY 11355",11355,40.749539,-73.821454,"No",56.2,NA,19,73,7,17,2,96,13,78,78,78,71,66,83,38.5204081632653,0.510204081632653,31.1224489795918,429,2.72,3.22,26.9459459459459,17,45.7602339181287,194,53,1
"25Q250","I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL","Q",25,"158-40 76TH RD FLUSHING, NY 11366",11366,40.724191,-73.80937,"No",60.9,NA,18,33,28,25,11,92,28,80,79,85,73,71,87,12.1951219512195,0,10.5691056910569,159,2.4,2.44,23.2753623188406,14.4,48.3709273182957,41,0,0
"25Q252","QUEENS SCHOOL OF INQUIRY, THE","Q",25,"158-40 76TH RD FLUSHING, NY 11366",11366,40.724191,-73.80937,"No",44.3,NA,2,40,17,23,18,96,9,81,87,85,82,73,89,6.66666666666667,0,2.7027027027027,76,2.8,2.8,27.4444444444444,12.2,49.8263888888889,23,0,0
"25Q281","EAST-WEST SCHOOL OF INTERNATIONAL STUDIES","Q",25,"46-21 COLDEN ST FLUSHING, NY 11355",11355,40.749539,-73.821454,"No",53.8,NA,7,67,10,18,4,98,2,89,88,84,85,74,91,41.1214953271028,0,31.7757009345794,106,2.96,3.39,24.7543859649123,11,45.7627118644068,70,20,1
"25Q285","WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL","Q",25,"34-65 192ND ST FLUSHING, NY 11358",11358,40.765017,-73.789689,"No",29.3,NA,1,18,5,26,50,95,11,92,92,83,85,76,91,11.5942028985507,0,8.69565217391304,72,2.84,2.87,26.9347826086957,15.3,60.4938271604938,16,0,0
"25Q294","BELL ACADEMY","Q",25,"18-25 212TH ST BAYSIDE, NY 11360",11360,40.782346,-73.77844,"No",25.5,NA,2,34,4,27,34,95,9,92,90,83,91,80,91,37.1900826446281,0,15.702479338843,138,3.07,3.16,26.469696969697,14.3,46.6666666666667,69,21,1
"25Q499","THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY","Q",25,"148-20 REEVES AVE FLUSHING, NY 11367",11367,40.738332,-73.82028,"No",35.4,56351.95,4,53,22,12,10,97,3,87,80,84,74,87,86,40,6,14,53,3.12,3.38,27.9615384615385,18.9,50.9881422924901,40,13,1
"26Q067","J.H.S. 067 LOUIS PASTEUR","Q",26,"51-60 MARATHON PKWY LITTLE NECK, NY 11362",11362,40.762437,-73.734426,"No",20.9,NA,2,62,3,12,23,98,4,87,87,83,73,73,83,37.5,0,15.0862068965517,309,3.27,3.66,29.0354609929078,17,48.6577181208054,211,82,1
"26Q074","J.H.S. 074 NATHANIEL HAWTHORNE","Q",26,"61-15 OCEANIA ST BAYSIDE, NY 11361",11361,40.758543,-73.77397,"No",25.8,NA,4,66,5,10,18,98,4,85,87,85,87,73,88,52.9411764705882,0.272479564032698,20.855614973262,416,3.29,3.58,27.7824427480916,17.3,49.6551724137931,233,95,1
"26Q158","M.S. 158 MARIE CURIE","Q",26,"46-35 OCEANIA ST BAYSIDE, NY 11361",11361,40.756375,-73.77232,"No",27.4,NA,6,61,5,14,20,97,5,88,91,83,85,72,90,46.7948717948718,0,23.7179487179487,382,3.15,3.46,28.8502415458937,17.6,46.5533522190746,236,84,1
"26Q172","IRWIN ALTMAN MIDDLE SCHOOL 172","Q",26,"81-14 257TH ST FLORAL PARK, NY 11004",11004,40.742067,-73.713022,"No",27.1,NA,4,62,10,13,13,97,6,86,79,82,68,73,82,22.1843003412969,1.03806228373702,10.2389078498294,345,2.96,3.08,28.5576923076923,16.3,46.0122699386503,189,33,1
"26Q178","P.S./ IS 178 HOLLISWOOD","Q",26,"189-10 RADNOR RD JAMAICA, NY 11423",11423,40.724401,-73.777475,"No",21.5,92649.61,4,14,7,10,66,96,6,93,93,86,84,85,90,42.5925925925926,1.85185185185185,9.25925925925926,62,2.86,3.28,29,15.4,48.9399293286219,23,0,0
"26Q216","J.H.S. 216 GEORGE J. RYAN","Q",26,"64-20 175TH ST FLUSHING, NY 11365",11365,40.73726,-73.794463,"No",39.9,NA,8,68,6,11,14,97,5,88,85,85,81,75,86,36.7579908675799,1.59817351598174,19.8630136986301,487,3.1,3.41,30.5781990521327,17.9,48.155737704918,304,95,1
"26Q266","P.S./I.S. 266","Q",26,"74-10 COMMONWEALTH BLVD BELLEROSE, NY 11426",11426,40.746011,-73.728385,"No",23.9,77165.95,3,43,14,24,17,97,5,89,88,86,87,84,90,37.3493975903614,0,15.6626506024096,79,3.07,3.33,23.6923076923077,13.6,47.4576271186441,33,8,1
"27Q042","P.S./M.S 042 R. VERNAM","Q",27,"488 BEACH 66TH ST ARVERNE, NY 11692",11692,40.594435,-73.794945,"Yes",82.5,47183.73,4,1,71,24,2,88,48,90,86,90,77,84,89,0,0,0,56,2.03,1.99,16.203125,10.8,47.7203647416413,0,0,0
"27Q043","P.S. 043","Q",27,"160 BEACH 29TH ST FAR ROCKAWAY, NY 11691",11691,40.594019,-73.761378,"No",79,40256.36,9,4,60,31,4,91,34,85,70,83,61,76,75,3.48837209302326,1.16279069767442,3.48837209302326,62,2.24,2.31,23.2222222222222,14.7,52.1642619311876,7,0,0
"27Q047","P.S. 047 CHRIS GALAS","Q",27,"9 POWER RD BROAD CHANNEL, NY 11693",11693,40.606725,-73.820179,"No",30.4,67021.51,1,0,2,15,83,94,14,95,95,92,86,88,96,25,0,0,15,2.97,3.21,13.2727272727273,9.3,50.462962962963,0,0,0
"27Q053","M.S. 053 BRIAN PICCOLO","Q",27,"10-45 NAMEOKE ST FAR ROCKAWAY, NY 11691",11691,40.603951,-73.749868,"Yes",73.8,NA,15,1,61,37,1,90,37,88,86,88,76,76,89,0.917431192660551,0.917431192660551,0,120,2.14,2.03,17.2164948453608,8.9,35.5805243445693,16,0,0
"27Q105","P.S. 105 THE BAY SCHOOL","Q",27,"420 BEACH 51ST ST FAR ROCKAWAY, NY 11691",11691,40.595904,-73.781257,"No",89.7,26636.28,4,3,66,28,2,91,37,85,86,82,76,80,88,2.40963855421687,2.40963855421687,2.40963855421687,82,2.21,2.22,19.5625,12.3,47.7300613496933,7,0,0
"27Q114","P.S./M.S. 114 BELLE HARBOR","Q",27,"134-01 CRONSTON AVE ROCKAWAY PARK, NY 11694",11694,40.578277,-73.854294,"No",37.1,95258.88,0,1,3,9,87,94,11,89,85,91,68,85,84,9.09090909090909,0,4.54545454545455,29,2.99,3.13,20.85,14.3,48.5799701046338,0,0,0
"27Q124","P.S. 124 OSMOND A CHURCH","Q",27,"129-15 150TH AVE SOUTH OZONE PARK, NY 11420",11420,40.665478,-73.811093,"No",50.6,56649,6,49,22,22,2,95,14,86,87,88,78,80,90,16.2162162162162,1.35135135135135,6.75675675675676,138,2.64,2.86,26.8666666666667,16.9,47.6810414971522,52,0,0
"27Q137","M.S. 137 AMERICA'S SCHOOL OF HEROES","Q",27,"109-15 98TH ST OZONE PARK, NY 11417",11417,40.67807,-73.839652,"No",54.1,NA,9,54,5,32,2,93,24,91,88,82,82,74,90,16.030534351145,0.93167701863354,12.6717557251908,642,2.68,2.81,27.0700636942675,16.1,47.1428571428571,179,23,1
"27Q146","P.S. 146 HOWARD BEACH","Q",27,"98-01 159TH AVE HOWARD BEACH, NY 11414",11414,40.659866,-73.835156,"No",30.1,76665.22,2,3,2,35,60,94,13,92,89,88,76,81,90,9.09090909090909,0,7.27272727272727,76,2.7,2.88,26.375,14.9,51.4749262536873,11,0,0
"27Q183","P.S. 183 DR. RICHARD R. GREEN","Q",27,"2-45 BEACH 79TH ST ROCKAWAY BEACH, NY 11693",11693,40.588936,-73.805282,"No",83.9,46342.01,4,3,53,33,6,90,43,83,77,82,60,79,81,3.92156862745098,1.96078431372549,0,53,2.16,2.08,18.6060606060606,11.3,46.2857142857143,0,0,0
"27Q202","J.H.S. 202 ROBERT H. GODDARD","Q",27,"138-30 LAFAYETTE ST OZONE PARK, NY 11417",11417,40.670886,-73.845674,"No",59.3,NA,8,34,7,48,8,95,14,92,94,85,89,73,92,8.83190883190883,1.13960113960114,7.12250712250712,374,2.63,2.63,27.4569892473118,16.2,50.4102096627165,98,18,1
"27Q207","P.S. 207 ROCKWOOD PARK","Q",27,"159-15 88TH ST HOWARD BEACH, NY 11414",11414,40.657832,-73.844039,"No",19.1,80373.95,0,3,2,19,75,95,11,91,91,88,82,80,92,27.1428571428571,0,8.57142857142857,83,2.87,3.06,24.3636363636364,10.5,48.9705882352941,14,0,0
"27Q210","J.H.S. 210 ELIZABETH BLACKWELL","Q",27,"93-11 101ST AVE OZONE PARK, NY 11416",11416,40.684802,-73.847569,"No",60.2,NA,13,28,6,61,3,93,23,86,87,82,76,75,89,11.2084063047285,0.350262697022767,9.80735551663748,640,2.58,2.67,26.6212871287129,15.3,47.1276595744681,169,21,1
"27Q226","J.H.S. 226 VIRGIL I. GRISSOM","Q",27,"121-10 ROCKAWAY BLVD SOUTH OZONE PARK, NY 11420",11420,40.675063,-73.816692,"No",55,NA,6,24,39,16,1,93,21,81,71,82,55,70,79,6.09318996415771,1.7921146953405,5.01792114695341,331,2.37,2.34,25.4422110552764,17.2,48.3624454148472,58,0,0
"27Q232","P.S. 232 LINDENWOOD","Q",27,"153-23 83RD ST HOWARD BEACH, NY 11414",11414,40.66585,-73.851027,"No",36.9,59294.44,3,11,9,41,37,95,14,93,91,93,84,80,93,20.5882352941176,2.94117647058824,11.7647058823529,102,2.87,2.97,24.9259259259259,15.5,49.0721649484536,33,0,0
"27Q262","CHANNEL VIEW SCHOOL FOR RESEARCH","Q",27,"100-00 BEACH CHANNEL DR ROCKAWAY PARK, NY 11694",11694,40.586666,-73.823435,"No",55.1,NA,2,7,49,28,13,95,14,94,96,88,90,77,94,1.23456790123457,1.23456790123457,1.23456790123457,96,2.63,2.47,26.1428571428571,13.6,53.3783783783784,15,0,0
"27Q282","KNOWLEDGE AND POWER PREPARATORY ACADEMY VI","Q",27,"8-21 BAY 25TH ST FAR ROCKAWAY, NY 11691",11691,40.601532,-73.763979,"No",59.9,NA,7,5,57,35,3,98,1,78,74,87,66,83,84,11.6279069767442,6.97674418604651,5.81395348837209,84,2.64,2.47,27.0204081632653,15.1,51.1363636363636,42,0,0
"27Q297","HAWTREE CREEK MIDDLE SCHOOL","Q",27,"121-10 ROCKAWAY BLVD SOUTH OZONE PARK, NY 11420",11420,40.675063,-73.816692,"No",49.5,NA,4,24,45,21,2,95,11,90,95,95,91,85,97,8.66666666666667,2,7.33333333333333,121,2.48,2.46,24,13.5,48.9071038251366,25,0,0
"27Q309","ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL","Q",27,"8-21 BAY 25TH ST FAR ROCKAWAY, NY 11691",11691,40.601532,-73.763979,"No",66.7,NA,13,8,43,42,4,93,20,79,85,84,78,73,88,2.85714285714286,1.42857142857143,2.85714285714286,73,2.29,2.17,23.1052631578947,12.6,49.1392801251956,13,0,0
"27Q318","WATERSIDE SCHOOL FOR LEADERSHIP","Q",27,"1-90 BEACH 110TH ST ROCKAWAY PARK, NY 11694",11694,40.579602,-73.831079,"No",75.5,NA,9,2,55,34,8,93,26,94,89,92,90,89,90,4.22535211267606,2.8169014084507,2.8169014084507,78,2.3,2.16,21.5,11,49.5614035087719,0,0,0
"27Q319","VILLAGE ACADEMY","Q",27,"10-45 NAMEOKE ST FAR ROCKAWAY, NY 11691",11691,40.603951,-73.749868,"No",75,NA,19,1,64,33,1,93,26,95,95,92,94,86,96,1.08695652173913,1.08695652173913,0,121,2.16,2.18,20.1134020618557,12.4,46.7966573816156,37,0,0
"27Q323","SCHOLARS' ACADEMY","Q",27,"320 BEACH 104TH ST ROCKAWAY PARK, NY 11694",11694,40.58445,-73.82517,"No",40.3,NA,0,21,19,18,41,97,5,93,96,92,93,79,95,57.088122605364,7.66283524904215,24.1379310344828,231,3.7,3.85,32.7021276595745,17.9,57.3401162790698,104,27,1
"27Q333","GOLDIE MAPLE ACADEMY","Q",27,"3-65 BEACH 56TH ST ARVERNE, NY 11692",11692,40.591349,-73.786189,"No",74.4,40849.62,0,4,70,18,3,96,7,94,87,87,83,81,86,2.32558139534884,2.32558139534884,0,30,2.57,2.62,25.6666666666667,16.3,53.7383177570093,9,0,0
"28Q008","J.H.S. 008 RICHARD S. GROSSLEY","Q",28,"108-35 167TH ST JAMAICA, NY 11433",11433,40.696913,-73.786396,"Yes",69.4,NA,13,12,55,21,1,90,36,88,90,83,74,75,87,3.36134453781513,0,3.36134453781513,99,2.21,2.14,25.6603773584906,12.3,49.2625368731563,12,0,0
"28Q072","CATHERINE & COUNT BASIE MIDDLE SCHOOL 72","Q",28,"133-25 GUY R BREWER BLVD JAMAICA, NY 11434",11434,40.675061,-73.77561,"No",61.4,NA,6,12,72,12,0,89,40,78,79,73,72,73,82,5.14285714285714,2.85714285714286,2.85714285714286,131,2.27,2.21,20.6551724137931,10.5,47.2,37,0,0
"28Q157","J.H.S. 157 STEPHEN A. HALSEY","Q",28,"63-55 102ND ST REGO PARK, NY 11374",11374,40.732287,-73.853054,"No",40.8,NA,9,24,10,23,41,95,12,91,89,84,84,72,90,33.8235294117647,0.636942675159236,12.1848739495798,533,2.95,3.19,27.65,19.7,49.9388753056235,249,52,1
"28Q167","METROPOLITAN EXPEDITIONARY LEARNING SCHOOL","Q",28,"91-30 METROPOLITAN AVE REGO PARK, NY 11374",11374,40.712046,-73.861195,"No",39.7,NA,2,17,18,39,20,96,7,87,96,85,93,80,93,11.1111111111111,2.02020202020202,5.05050505050505,127,2.77,2.66,25.5333333333333,12.6,47.8002378121284,21,0,0
"28Q190","J.H.S. 190 RUSSELL SAGE","Q",28,"68-17 AUSTIN ST FOREST HILLS, NY 11375",11375,40.723014,-73.851845,"No",37.2,NA,8,33,7,28,29,95,12,86,81,80,72,70,82,27.247191011236,0.284090909090909,8.42696629213483,351,2.85,3.03,29.0810810810811,19,47.1090047393365,172,53,1
"28Q217","J.H.S. 217 ROBERT A. VAN WYCK","Q",28,"85-05 144TH ST JAMAICA, NY 11435",11435,40.710509,-73.811875,"No",62.8,NA,18,37,13,41,6,93,19,91,95,87,90,75,94,9.90476190476191,0.200400801603206,6.28571428571429,562,2.64,2.64,25.1134020618557,16.8,46.3803680981595,175,24,1
"28Q284","YORK EARLY COLLEGE ACADEMY","Q",28,"108-35 167TH ST JAMAICA, NY 11433",11433,40.696913,-73.786396,"No",42.8,NA,1,29,51,10,1,96,7,90,91,88,83,78,91,16.4835164835165,6.59340659340659,10.989010989011,94,2.92,3.13,31.7777777777778,20.5,56.0371517027864,21,0,0
"28Q287","THE EMERSON SCHOOL","Q",28,"108-35 167TH ST JAMAICA, NY 11433",11433,40.696913,-73.786396,"No",70.4,NA,7,11,58,20,2,93,26,76,90,78,84,79,89,1.65289256198347,1.65289256198347,0.826446280991736,124,2.22,2.3,24.3333333333333,12.8,48.7671232876712,21,0,0
"28Q310","QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL","Q",28,"167-01 GOTHIC DR JAMAICA, NY 11432",11432,40.713395,-73.797066,"No",54.9,NA,9,27,51,15,3,95,13,86,83,83,72,72,84,8.64197530864197,3.7037037037037,8.64197530864197,76,2.47,2.53,22.7291666666667,13.3,48.5842026825633,24,0,0
